YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/u-MSaT-ThHA"", ""Link"")",u-MSaT-ThHA,Cruz and Kelly,0:00:57,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/pOOOt68AP6g"", ""Link"")",pOOOt68AP6g,Cruz and Kelly: their first kiss,0:02:55,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/atj28tWt7pM"", ""Link"")",atj28tWt7pM,Cruz and Tori argue over what happened in the lighthouse.,0:02:35,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/0E_wqJfrXao"", ""Link"")",0E_wqJfrXao,Cruz begins to joke around with Eden,0:00:44,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/Y5Pinz0Q-WY"", ""Link"")",Y5Pinz0Q-WY,Cruz leaves the hospital to search for Eden.,0:01:04,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/MNiG2QHDaiU"", ""Link"")",MNiG2QHDaiU,Cruz regrets not forgiving Eden,0:01:04,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/iMj2dU7uoto"", ""Link"")",iMj2dU7uoto,Cruz talks with Tori about how he needs to fix things with Eden.,0:01:51,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/l1faTQ7a7JM"", ""Link"")",l1faTQ7a7JM,Eden confronts Cruz after Danny's shooting,0:01:43,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/YHtaeaqKbKM"", ""Link"")",YHtaeaqKbKM,Eden tries to talk with Cruz after Danny's shooting,0:01:26,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/3rt6u0LlPeY"", ""Link"")",3rt6u0LlPeY,Kelly argues with Robert Barr before he leaves Santa Barbara,0:00:47,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/EdYsEtd7KY4"", ""Link"")",EdYsEtd7KY4,Kelly holds a gun on Quinn/Robert Barr,0:02:12,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/kLPLNxkK8ZU"", ""Link"")",kLPLNxkK8ZU,Quinn at the beginning of the Robert Barr/Quinn Storyline,0:01:36,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/tFpTCLElvI4"", ""Link"")",tFpTCLElvI4,Robert and Eden get stranded on an island,0:01:22,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/ZOsGxn7pLYY"", ""Link"")",ZOsGxn7pLYY,Robert Barr and Cruz Castillo working together again.,0:01:04,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/ssyOPJhNyw0"", ""Link"")",ssyOPJhNyw0,Robert Barr and Eden discuss what's best for her,0:01:35,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/QmIzLMYyFqM"", ""Link"")",QmIzLMYyFqM,Robert Barr confesses his love to Eden,0:01:14,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/27fKyd9gn70"", ""Link"")",27fKyd9gn70,Robert Barr or Quinn gives Kelly a special gift,0:02:18,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/7wwIZh91JX0"", ""Link"")",7wwIZh91JX0,Robert Barr tries to win Kelly back,0:04:08,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/mfjhsm4SBhQ"", ""Link"")",mfjhsm4SBhQ,Robert tells Eden that they'll never be able to be friends.,0:02:08,SB,1/1/1985,A,,1,1,bestoftk
