YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/iYB35zpvbbo"", ""Link"")",iYB35zpvbbo,Episode,0:21:49,EDGE,09/04/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/dD0I7vOjG6U"", ""Link"")",dD0I7vOjG6U,Episode,0:21:45,EDGE,09/07/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/CWRRH993-eg"", ""Link"")",CWRRH993-eg,Episode,0:20:38,EDGE,09/08/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/v-fOKXNYreQ"", ""Link"")",v-fOKXNYreQ,Episode content,0:19:17,EDGE,09/09/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/MBhMQ5hh0NU"", ""Link"")",MBhMQ5hh0NU,Episode,0:23:59,EDGE,09/10/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/oefadCM6_hI"", ""Link"")",oefadCM6_hI,Episode,0:21:27,EDGE,09/11/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/CkGt1cJeLsA"", ""Link"")",CkGt1cJeLsA,Episode content,0:19:16,EDGE,09/14/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/_GabUbCyR-I"", ""Link"")",_GabUbCyR-I,Episode,0:21:29,EDGE,09/16/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/bmNp4VBwm-I"", ""Link"")",bmNp4VBwm-I,Episode,0:21:55,EDGE,09/17/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/IOIWbr_mBMM"", ""Link"")",IOIWbr_mBMM,Episode,0:21:31,EDGE,09/18/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/rbD4yXPfdJI"", ""Link"")",rbD4yXPfdJI,Episode,0:21:38,EDGE,09/21/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/YdZRnL632Hg"", ""Link"")",YdZRnL632Hg,Episode,0:21:19,EDGE,09/22/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/v4Gm5jdPE_Q"", ""Link"")",v4Gm5jdPE_Q,Episode,0:22:53,EDGE,09/23/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/-uUdMxZ9uvM"", ""Link"")",-uUdMxZ9uvM,Episode,0:21:32,EDGE,09/24/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/bb8yeKzKFac"", ""Link"")",bb8yeKzKFac,Episode,0:23:32,EDGE,09/25/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/huwL9ohVB-A"", ""Link"")",huwL9ohVB-A,Episode,0:21:57,EDGE,09/28/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/WYCCR7iI9rU"", ""Link"")",WYCCR7iI9rU,Episode,0:21:44,EDGE,09/29/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/4xWb6aVN82E"", ""Link"")",4xWb6aVN82E,Episode,0:21:28,EDGE,09/30/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/RKiTeSHwrJ4"", ""Link"")",RKiTeSHwrJ4,Episode,0:21:30,EDGE,10/01/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/PGzAnWbBA20"", ""Link"")",PGzAnWbBA20,Episode,0:21:39,EDGE,10/02/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/J7lytI22unc"", ""Link"")",J7lytI22unc,Episode content,0:19:23,EDGE,10/05/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/AJ5Qtfb1scI"", ""Link"")",AJ5Qtfb1scI,Episode content,0:19:42,EDGE,10/06/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/m7rplioct8w"", ""Link"")",m7rplioct8w,Episode content,0:18:12,EDGE,10/07/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/JuLgFEEgUso"", ""Link"")",JuLgFEEgUso,Episode,0:21:27,EDGE,10/08/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/QJD9U86IsgQ"", ""Link"")",QJD9U86IsgQ,Episode,0:21:06,EDGE,10/09/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/gttzKEJAvds"", ""Link"")",gttzKEJAvds,Episode,0:21:08,EDGE,10/12/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/9V8rmtD-ZC0"", ""Link"")",9V8rmtD-ZC0,Episode,0:22:03,EDGE,10/13/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/RckwEIxLcqE"", ""Link"")",RckwEIxLcqE,Episode,0:21:39,EDGE,10/14/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/8vI6uJS9mUM"", ""Link"")",8vI6uJS9mUM,Episode,0:21:22,EDGE,10/15/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/Zd4t-Jn60F4"", ""Link"")",Zd4t-Jn60F4,Episode,0:21:37,EDGE,10/16/1981,A,,1,1,theedgeofnightman
