YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/6itsh8yD6uU"", ""Link"")",6itsh8yD6uU,Episode,0:58:43,ATWT,06/13/1985,A,,1,1,pannoni
"=HYPERLINK(""https://youtu.be/2kaepqVEaaQ"", ""Link"")",2kaepqVEaaQ,Episode - July 4th,0:43:15,ATWT,07/4/1985,A,,1,1,mitch6225
"=HYPERLINK(""https://youtu.be/OeBG1QdgtuA"", ""Link"")",OeBG1QdgtuA,Christmas - long closing credits,0:02:06,ATWT,12/24/1985,B,,1,1,excuseyou77
"=HYPERLINK(""https://youtu.be/H9Imr3TqVhA"", ""Link"")",H9Imr3TqVhA,Christmas,0:09:41,ATWT,12/25/1985,A,P_6926d25b,1,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/VLdw89A5gUM"", ""Link"")",VLdw89A5gUM,Christmas,0:07:07,ATWT,12/25/1985,A,P_6926d25b,2,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/tOopZidu3d4"", ""Link"")",tOopZidu3d4,Christmas,0:09:51,ATWT,12/25/1985,A,P_6926d25b,3,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/MfUuVzTpl-0"", ""Link"")",MfUuVzTpl-0,Christmas,0:04:56,ATWT,12/25/1985,A,P_6926d25b,4,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/wolwUgn3kbE"", ""Link"")",wolwUgn3kbE,Christmas,0:09:03,ATWT,12/25/1985,A,P_6926d25b,5,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/d3oNSpfW9og"", ""Link"")",d3oNSpfW9og,Christmas,0:02:06,ATWT,12/25/1985,A,P_6926d25b,6,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/O2h1_VMM8n4"", ""Link"")",O2h1_VMM8n4,Pre New Years - Carly and Simon,0:09:00,ATWT,12/31/1985,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/iJ-D-l02mJY"", ""Link"")",iJ-D-l02mJY,New Years Eve,0:09:13,ATWT,12/31/1985,A,P_91a082ec,1,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/5YwG94-7MoI"", ""Link"")",5YwG94-7MoI,New Years Eve,0:04:52,ATWT,12/31/1985,A,P_91a082ec,2,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/0mW-bBZDt0o"", ""Link"")",0mW-bBZDt0o,New Years Eve,0:05:45,ATWT,12/31/1985,A,P_91a082ec,3,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/bu5b_bWJiPI"", ""Link"")",bu5b_bWJiPI,New Years Eve,0:06:14,ATWT,12/31/1985,A,P_91a082ec,4,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/D2tuTTTxKYM"", ""Link"")",D2tuTTTxKYM,New Years Eve,0:07:02,ATWT,12/31/1985,A,P_91a082ec,5,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/C78IpCtifyg"", ""Link"")",C78IpCtifyg,New Years Eve,0:09:52,ATWT,12/31/1985,A,P_91a082ec,6,6,oakdalehistorian
