YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/wDJhYV-wolE"", ""Link"")",wDJhYV-wolE,Rick/Lesley On the Rocks,0:12:13,GH,03/26/1979,A,P_941e8b09,04,12,romabriere
"=HYPERLINK(""https://youtu.be/cznsTEiPYjM"", ""Link"")",cznsTEiPYjM,Rick/Lesley On the Rocks,0:12:33,GH,03/26/1979,A,P_941e8b09,05,12,romabriere
"=HYPERLINK(""https://youtu.be/bvlIl2sfjeU"", ""Link"")",bvlIl2sfjeU,Rick/Lesley On the Rocks,0:14:58,GH,03/26/1979,A,P_941e8b09,06,12,romabriere
"=HYPERLINK(""https://youtu.be/PKPQ-PJYHII"", ""Link"")",PKPQ-PJYHII,Rick/Lesley On the Rocks,0:12:51,GH,03/26/1979,A,P_941e8b09,07,12,romabriere
"=HYPERLINK(""https://youtu.be/D4f5-0KH1BI"", ""Link"")",D4f5-0KH1BI,Rick/Lesley On the Rocks,0:11:22,GH,03/26/1979,A,P_941e8b09,08,12,romabriere
"=HYPERLINK(""https://youtu.be/MjSREf4bT-g"", ""Link"")",MjSREf4bT-g,Rick/Lesley On the Rocks,0:07:51,GH,03/26/1979,A,P_941e8b09,09,12,romabriere
"=HYPERLINK(""https://youtu.be/kQ5UGKNqL7Q"", ""Link"")",kQ5UGKNqL7Q,Rick/Lesley On the Rocks,0:12:06,GH,03/26/1979,A,P_941e8b09,10,12,romabriere
"=HYPERLINK(""https://youtu.be/Ba_Ei1ql1CY"", ""Link"")",Ba_Ei1ql1CY,Rick/Lesley On the Rocks,0:11:24,GH,03/26/1979,A,P_941e8b09,11,12,romabriere
"=HYPERLINK(""https://youtu.be/eulLiEKp4FU"", ""Link"")",eulLiEKp4FU,Rick/Lesley On the Rocks,0:12:30,GH,03/26/1979,A,P_941e8b09,12,12,romabriere
"=HYPERLINK(""https://youtu.be/tfolvP95E-o"", ""Link"")",tfolvP95E-o,Episode - Luke and Laura Meet AKA Bobbies Plan,0:44:41,GH,03/30/1979,A,,1,1,ilovesoaps
"=HYPERLINK(""https://youtu.be/xgUJPK3pb-g"", ""Link"")",xgUJPK3pb-g,Episode,0:26:18,GH,03/30/1979,A,P_e3af2844,1,2,romabriere
"=HYPERLINK(""https://youtu.be/gbBbYXw-PpY"", ""Link"")",gbBbYXw-PpY,Episode content,0:17:35,GH,03/30/1979,A,P_e3af2844,2,2,romabriere
"=HYPERLINK(""https://youtu.be/69borMFaaQc"", ""Link"")",69borMFaaQc,Rick/Lesley Steve is Jeff's Father,0:10:23,GH,04/01/1979,A,P_7277ac65,1,3,romabriere
"=HYPERLINK(""https://youtu.be/sILi3L5_qEk"", ""Link"")",sILi3L5_qEk,Rick/Lesley Steve is Jeff's Father,0:14:28,GH,04/01/1979,A,P_7277ac65,2,3,romabriere
