link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/uMi8OqCGNSE"", ""Link"")",Eden Riegel - Bianca and Sarah Livingston,0:04:15,AMC,11/01/2000,A,,1,1,luvlara
"=HYPERLINK(""https://youtu.be/fea0bJPLC1Q"", ""Link"")",Eden Riegel - Bianca and Sarah Livingston,0:04:35,AMC,11/01/2000,A,P_1112270c,1,2,luvlara
"=HYPERLINK(""https://youtu.be/6V1twlkbAAw"", ""Link"")",Eden Riegel - Bianca and Sarah Livingston,0:02:26,AMC,11/01/2000,A,P_1112270c,2,2,luvlara
"=HYPERLINK(""https://youtu.be/XDglIJouJik"", ""Link"")",Bianca and Leo Enchantment Photo Shoot,0:12:46,AMC,11/03/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/WtQKh06RY-g"", ""Link"")",Make Love to Me Leo!,0:08:45,AMC,11/04/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/8Ukqeyc4B_4"", ""Link"")",Tad Visits Taylor,0:03:28,AMC,11/05/2000,A,,1,1,junolyntube
"=HYPERLINK(""https://youtu.be/2RP4vFyef2U"", ""Link"")",Bianca Tries to Prove She's Not Gay,0:14:42,AMC,11/06/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/XYaDrQ_fFjQ"", ""Link"")",Tad / Frankie,0:10:12,AMC,11/06/2000,A,P_3ad7b336,1,2,junolyntube
"=HYPERLINK(""https://youtu.be/JsBdbpmk6dA"", ""Link"")",Tad / Frankie,0:06:06,AMC,11/06/2000,A,P_3ad7b336,2,2,junolyntube
"=HYPERLINK(""https://youtu.be/RDh2NugkxwY"", ""Link"")",Erica Catches Bianca Drunk,0:14:48,AMC,11/07/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/JBZUIgo20fY"", ""Link"")",Tad / Frankie,0:09:41,AMC,11/07/2000,A,,1,1,junolyntube
"=HYPERLINK(""https://youtu.be/QfsNv6TT3aE"", ""Link"")",The Morality Clause,0:11:52,AMC,11/09/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/nZtkmXfGNzc"", ""Link"")",Bianca and Raine,0:08:35,AMC,11/13/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/mHYKZ50OXVU"", ""Link"")",Episode - Erica Sings On A Piano High On Libidozone,0:59:15,AMC,11/13/2000,A,,1,1,ilovesoaps
"=HYPERLINK(""https://youtu.be/zcttQcGuWzc"", ""Link"")",Martin Guests Arrive for Christmas,0:01:02,AMC,12/01/2000,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/_Cd1Lc4ObgE"", ""Link"")",Episode - Bianca Comes Out To Erica,0:37:38,AMC,12/22/2000,A,,1,1,ilovesoaps
"=HYPERLINK(""https://youtu.be/tjUv6lL0MW4"", ""Link"")",Christmas in Pine Valley,0:12:06,AMC,12/24/2000,A,,1,1,amcthroughtheyears
"=HYPERLINK(""https://youtu.be/c50wOyJCIiU"", ""Link"")",Christmas with a Twist,0:22:21,AMC,12/25/2000,A,,1,1,amcthroughtheyears
