link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/uv0e3dtIFBg"", ""Link"")",Erika Slezak 30th Anniversary Tribute - Soap Center,06:09,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/Soi6zvnObnc"", ""Link"")",Ben and Viki - Rescue From Gina,08:08,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/R2H27bQSau0"", ""Link"")",Ben and Viki - First Date,09:59,OLTL,06/15/2001,A,P_35769ff7,1,3,esarchive
"=HYPERLINK(""https://youtu.be/FOwZC81yTps"", ""Link"")",Ben and Viki - First Date,07:30,OLTL,06/15/2001,A,P_35769ff7,2,3,esarchive
"=HYPERLINK(""https://youtu.be/dypkUmBaAjQ"", ""Link"")",Ben and Viki - First Date,08:00,OLTL,06/15/2001,A,P_35769ff7,3,3,esarchive
"=HYPERLINK(""https://youtu.be/JuZHZapn8gs"", ""Link"")",Ben and Viki - Viki removes a bullet,06:54,OLTL,06/15/2001,A,P_82e12f22,1,2,esarchive
"=HYPERLINK(""https://youtu.be/XbiFaQu_E4w"", ""Link"")",Ben and Viki - Viki removes a bullet,8:41,OLTL,06/15/2001,A,P_82e12f22,2,2,esarchive
"=HYPERLINK(""https://youtu.be/jup7juUBSSI"", ""Link"")",Viki and Ben - The End of Their Love Story,9:57,OLTL,06/15/2001,A,P_84d9f703,1,4,esarchive
"=HYPERLINK(""https://youtu.be/H-YoiuCg5es"", ""Link"")",Viki and Ben - The End of Their Love Story,9:20,OLTL,06/15/2001,A,P_84d9f703,2,4,esarchive
"=HYPERLINK(""https://youtu.be/BNN-olCWr7I"", ""Link"")",Viki and Ben - The End of Their Love Story,08:06,OLTL,06/15/2001,A,P_84d9f703,3,4,esarchive
"=HYPERLINK(""https://youtu.be/erxM89Ckbuc"", ""Link"")",Viki and Ben - The End of Their Love Story,10:00,OLTL,06/15/2001,A,P_84d9f703,4,4,esarchive
"=HYPERLINK(""https://youtu.be/6t-w3rWwo8I"", ""Link"")",Ben and Viki - Crossroads,09:15,OLTL,06/15/2001,A,P_99aac756,1,9,esarchive
