YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/Y_YBIcbcmwU"", ""Link"")",Y_YBIcbcmwU,Episode recordings - audio only,0:20:14,OLTL,9/12/1977,A,P_c084841a,1,2,artax84z
"=HYPERLINK(""https://youtu.be/N3Ab-oC0-9w"", ""Link"")",N3Ab-oC0-9w,Episode recordings - audio only,0:59:35,OLTL,9/12/1977,A,P_c084841a,2,2,artax84z
"=HYPERLINK(""https://youtu.be/-v8hOf8UweA"", ""Link"")",-v8hOf8UweA,Episode recordings - audio only,0:40:24,OLTL,9/14/1977,A,P_0dd7a775,1,3,artax84z
"=HYPERLINK(""https://youtu.be/bLIR6KRIfTk"", ""Link"")",bLIR6KRIfTk,Episode recordings - audio only,0:36:24,OLTL,9/14/1977,A,P_0dd7a775,2,3,artax84z
"=HYPERLINK(""https://youtu.be/9zT-nqs0dHQ"", ""Link"")",9zT-nqs0dHQ,Episode recordings - audio only,0:03:02,OLTL,9/14/1977,A,P_0dd7a775,3,3,artax84z
"=HYPERLINK(""https://youtu.be/R7gi26g2Xzw"", ""Link"")",R7gi26g2Xzw,Episode recordings - audio only,0:40:57,OLTL,9/19/1977,A,P_bb929c85,1,4,artax84z
"=HYPERLINK(""https://youtu.be/bMXhxkwxpxo"", ""Link"")",bMXhxkwxpxo,Episode recordings - audio only,0:09:22,OLTL,9/19/1977,A,P_bb929c85,2,4,artax84z
"=HYPERLINK(""https://youtu.be/Qt5SU41vaUM"", ""Link"")",Qt5SU41vaUM,Episode recordings - audio only,0:05:22,OLTL,9/19/1977,A,P_bb929c85,3,4,artax84z
"=HYPERLINK(""https://youtu.be/6DBr85yA-ME"", ""Link"")",6DBr85yA-ME,Episode recordings - audio only,0:24:09,OLTL,9/19/1977,A,P_bb929c85,4,4,artax84z
"=HYPERLINK(""https://youtu.be/-zWDRL3ligY"", ""Link"")",-zWDRL3ligY,Episode recordings - audio only,0:21:56,OLTL,9/26/1977,A,P_6a1d94db,1,2,artax84z
"=HYPERLINK(""https://youtu.be/HkgVyn6yPhs"", ""Link"")",HkgVyn6yPhs,Episode recordings - audio only,0:57:53,OLTL,9/26/1977,A,P_6a1d94db,2,2,artax84z
"=HYPERLINK(""https://youtu.be/qx4plQQp5D0"", ""Link"")",qx4plQQp5D0,Episode recordings - audio only,1:19:49,OLTL,10/3/1977,A,P_be02c1e8,1,1,artax84z
"=HYPERLINK(""https://youtu.be/3b7H5FVPn7k"", ""Link"")",3b7H5FVPn7k,Episode recordings - audio only,1:19:49,OLTL,10/10/1977,A,P_a183fcb3,1,1,artax84z
"=HYPERLINK(""https://youtu.be/Xi7YYtM3Pn4"", ""Link"")",Xi7YYtM3Pn4,Episode recordings - audio only,1:14:18,OLTL,10/12/1977,A,P_9b9f11bb,1,2,artax84z
"=HYPERLINK(""https://youtu.be/Xh01qZ_pe9Q"", ""Link"")",Xh01qZ_pe9Q,Episode recordings - audio only,0:05:31,OLTL,10/12/1977,A,P_9b9f11bb,2,2,artax84z
